step,bee,action,claim_slot,claim_flower,battery_pct,load,status
172,4,0,0,1,62.5,0.00,SILENT,IDLE-SILENT
173,0,0,0,1,76.2,0.00,SILENT,IDLE-SILENT
173,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
173,2,0,0,1,28.2,0.00,SILENT,IDLE-SILENT
173,3,0,0,1,72.8,0.00,SILENT,IDLE-SILENT
173,4,0,0,1,62.5,0.00,SILENT,IDLE-SILENT
174,0,0,0,1,76.1,0.00,SILENT,IDLE-SILENT
174,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
174,2,0,0,1,28.1,0.00,SILENT,IDLE-SILENT
174,3,0,0,1,72.7,0.00,SILENT,IDLE-SILENT
174,4,0,0,1,62.5,0.00,SILENT,IDLE-SILENT
175,0,0,0,1,76.0,0.00,SILENT,IDLE-SILENT
175,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
175,2,0,0,1,28.0,0.00,SILENT,IDLE-SILENT
175,3,0,0,1,72.6,0.00,SILENT,IDLE-SILENT
175,4,0,0,1,62.5,0.00,SILENT,IDLE-SILENT
176,0,0,0,1,75.9,0.00,SILENT,IDLE-SILENT
176,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
176,2,0,0,1,27.9,0.00,SILENT,IDLE-SILENT
176,3,0,0,1,72.5,0.00,SILENT,IDLE-SILENT
176,4,0,0,1,62.4,0.00,SILENT,IDLE-SILENT
177,0,0,0,1,75.8,0.00,SILENT,IDLE-SILENT
177,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
177,2,0,0,1,27.8,0.00,SILENT,IDLE-SILENT
177,3,0,0,1,72.4,0.00,SILENT,IDLE-SILENT
177,4,0,0,1,62.3,0.00,SILENT,IDLE-SILENT
178,0,0,0,1,75.7,0.00,SILENT,IDLE-SILENT
178,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
178,2,0,0,1,27.7,0.00,SILENT,IDLE-SILENT
178,3,0,0,1,72.3,0.00,SILENT,IDLE-SILENT
178,4,0,0,1,62.2,0.00,SILENT,IDLE-SILENT
179,0,0,0,1,75.6,0.00,SILENT,IDLE-SILENT
179,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
179,2,0,0,1,27.6,0.00,SILENT,IDLE-SILENT
179,3,0,0,1,72.2,0.00,SILENT,IDLE-SILENT
179,4,0,0,1,62.1,0.00,SILENT,IDLE-SILENT
180,0,0,0,1,75.5,0.00,SILENT,IDLE-SILENT
180,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
180,2,0,0,1,27.5,0.00,SILENT,IDLE-SILENT
180,3,0,0,1,72.1,0.00,SILENT,IDLE-SILENT
180,4,0,0,1,62.0,0.00,SILENT,IDLE-SILENT
181,0,0,0,1,75.4,0.00,SILENT,IDLE-SILENT
181,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
181,2,0,0,1,27.4,0.00,SILENT,IDLE-SILENT
181,3,0,0,1,72.0,0.00,SILENT,IDLE-SILENT
181,4,0,0,1,61.9,0.00,SILENT,IDLE-SILENT
182,0,0,0,1,75.3,0.00,SILENT,IDLE-SILENT
182,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
182,2,0,0,1,27.3,0.00,SILENT,IDLE-SILENT
182,3,0,0,1,71.9,0.00,SILENT,IDLE-SILENT
182,4,0,0,1,61.8,0.00,SILENT,IDLE-SILENT
183,0,0,0,1,75.2,0.00,SILENT,IDLE-SILENT
183,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
183,2,0,0,1,27.2,0.00,SILENT,IDLE-SILENT
183,3,0,0,1,71.8,0.00,SILENT,IDLE-SILENT
183,4,0,0,1,61.7,0.00,SILENT,IDLE-SILENT
184,0,0,0,1,75.1,0.00,SILENT,IDLE-SILENT
184,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
184,2,0,0,1,27.1,0.00,SILENT,IDLE-SILENT
184,3,0,0,1,71.7,0.00,SILENT,IDLE-SILENT
184,4,0,0,1,61.6,0.00,SILENT,IDLE-SILENT
185,0,0,0,1,75.0,0.00,SILENT,IDLE-SILENT
185,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
185,2,0,0,1,27.0,0.00,SILENT,IDLE-SILENT
185,3,0,0,1,71.6,0.00,SILENT,IDLE-SILENT
185,4,0,0,1,61.5,0.00,SILENT,IDLE-SILENT
186,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
186,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
186,2,0,0,1,26.9,0.00,SILENT,IDLE-SILENT
186,3,0,0,1,71.5,0.00,SILENT,IDLE-SILENT
186,4,0,0,1,61.4,0.00,SILENT,IDLE-SILENT
187,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
187,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
187,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
187,3,0,0,1,71.4,0.00,SILENT,IDLE-SILENT
187,4,0,0,1,61.3,0.00,SILENT,IDLE-SILENT
188,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
188,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
188,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
188,3,0,0,1,71.3,0.00,SILENT,IDLE-SILENT
188,4,0,0,1,61.2,0.00,SILENT,IDLE-SILENT
189,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
189,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
189,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
189,3,0,0,1,71.2,0.00,SILENT,IDLE-SILENT
189,4,0,0,1,61.1,0.00,SILENT,IDLE-SILENT
190,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
190,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
190,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
190,3,0,0,1,71.1,0.00,SILENT,IDLE-SILENT
190,4,0,0,1,61.0,0.00,SILENT,IDLE-SILENT
191,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
191,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
191,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
191,3,0,0,1,71.0,0.00,SILENT,IDLE-SILENT
191,4,0,0,1,60.9,0.00,SILENT,IDLE-SILENT
192,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
192,1,0,0,1,77.0,0.00,SILENT,IDLE-SILENT
192,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
192,3,0,0,1,70.9,0.00,SILENT,IDLE-SILENT
192,4,0,0,1,60.8,0.00,SILENT,IDLE-SILENT
193,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
193,1,0,0,1,76.9,0.00,SILENT,IDLE-SILENT
193,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
193,3,0,0,1,70.8,0.00,SILENT,IDLE-SILENT
193,4,0,0,1,60.7,0.00,SILENT,IDLE-SILENT
194,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
194,1,0,0,1,76.8,0.00,SILENT,IDLE-SILENT
194,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
194,3,0,0,1,70.7,0.00,SILENT,IDLE-SILENT
194,4,0,0,1,60.6,0.00,SILENT,IDLE-SILENT
195,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
195,1,0,0,1,76.7,0.00,SILENT,IDLE-SILENT
195,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
195,3,0,0,1,70.6,0.00,SILENT,IDLE-SILENT
195,4,0,0,1,60.5,0.00,SILENT,IDLE-SILENT
196,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
196,1,0,0,1,76.6,0.00,SILENT,IDLE-SILENT
196,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
196,3,0,0,1,70.5,0.00,SILENT,IDLE-SILENT
196,4,0,0,1,60.4,0.00,SILENT,IDLE-SILENT
197,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
197,1,0,0,1,76.5,0.00,SILENT,IDLE-SILENT
197,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
197,3,0,0,1,70.4,0.00,SILENT,IDLE-SILENT
197,4,0,0,1,60.3,0.00,SILENT,IDLE-SILENT
198,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
198,1,0,0,1,76.4,0.00,SILENT,IDLE-SILENT
198,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
198,3,0,0,1,70.3,0.00,SILENT,IDLE-SILENT
198,4,0,0,1,60.2,0.00,SILENT,IDLE-SILENT
199,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
199,1,0,0,1,76.3,0.00,SILENT,IDLE-SILENT
199,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
199,3,0,0,1,70.2,0.00,SILENT,IDLE-SILENT
199,4,0,0,1,60.1,0.00,SILENT,IDLE-SILENT
200,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
200,1,0,0,1,76.2,0.00,SILENT,IDLE-SILENT
200,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
200,3,0,0,1,70.1,0.00,SILENT,IDLE-SILENT
200,4,0,0,1,60.0,0.00,SILENT,IDLE-SILENT
201,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
201,1,0,0,1,76.1,0.00,SILENT,IDLE-SILENT
201,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
201,3,0,0,1,70.0,0.00,SILENT,IDLE-SILENT
201,4,0,0,1,59.9,0.00,SILENT,IDLE-SILENT
202,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
202,1,0,0,1,76.0,0.00,SILENT,IDLE-SILENT
202,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
202,3,0,0,1,69.9,0.00,SILENT,IDLE-SILENT
202,4,0,0,1,59.8,0.00,SILENT,IDLE-SILENT
203,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
203,1,0,0,1,75.9,0.00,SILENT,IDLE-SILENT
203,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
203,3,0,0,1,69.8,0.00,SILENT,IDLE-SILENT
203,4,0,0,1,59.7,0.00,SILENT,IDLE-SILENT
204,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
204,1,0,0,1,75.8,0.00,SILENT,IDLE-SILENT
204,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
204,3,0,0,1,69.7,0.00,SILENT,IDLE-SILENT
204,4,0,0,1,59.6,0.00,SILENT,IDLE-SILENT
205,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
205,1,0,0,1,75.7,0.00,SILENT,IDLE-SILENT
205,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
205,3,0,0,1,69.6,0.00,SILENT,IDLE-SILENT
205,4,0,0,1,59.5,0.00,SILENT,IDLE-SILENT
206,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
206,1,0,0,1,75.6,0.00,SILENT,IDLE-SILENT
206,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
206,3,0,0,1,69.5,0.00,SILENT,IDLE-SILENT
206,4,0,0,1,59.4,0.00,SILENT,IDLE-SILENT
207,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
207,1,0,0,1,75.5,0.00,SILENT,IDLE-SILENT
207,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
207,3,0,0,1,69.4,0.00,SILENT,IDLE-SILENT
207,4,0,0,1,59.3,0.00,SILENT,IDLE-SILENT
208,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
208,1,0,0,1,75.4,0.00,SILENT,IDLE-SILENT
208,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
208,3,0,0,1,69.3,0.00,SILENT,IDLE-SILENT
208,4,0,0,1,59.2,0.00,SILENT,IDLE-SILENT
209,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
209,1,0,0,1,75.3,0.00,SILENT,IDLE-SILENT
209,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
209,3,0,0,1,69.2,0.00,SILENT,IDLE-SILENT
209,4,0,0,1,59.1,0.00,SILENT,IDLE-SILENT
210,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
210,1,0,0,1,75.2,0.00,SILENT,IDLE-SILENT
210,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
210,3,0,0,1,69.1,0.00,SILENT,IDLE-SILENT
210,4,0,0,1,59.0,0.00,SILENT,IDLE-SILENT
211,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
211,1,0,0,1,75.1,0.00,SILENT,IDLE-SILENT
211,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
211,3,0,0,1,69.0,0.00,SILENT,IDLE-SILENT
211,4,0,0,1,58.9,0.00,SILENT,IDLE-SILENT
212,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
212,1,0,0,1,75.0,0.00,SILENT,IDLE-SILENT
212,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
212,3,0,0,1,68.9,0.00,SILENT,IDLE-SILENT
212,4,0,0,1,58.8,0.00,SILENT,IDLE-SILENT
213,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
213,1,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
213,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
213,3,0,0,1,68.8,0.00,SILENT,IDLE-SILENT
213,4,0,0,1,58.7,0.00,SILENT,IDLE-SILENT
214,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
214,1,0,0,1,74.8,0.00,SILENT,IDLE-SILENT
214,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
214,3,0,0,1,68.7,0.00,SILENT,IDLE-SILENT
214,4,0,0,1,58.6,0.00,SILENT,IDLE-SILENT
215,0,0,0,1,74.9,0.00,SILENT,IDLE-SILENT
215,1,0,0,1,74.7,0.00,SILENT,IDLE-SILENT
215,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
215,3,0,0,1,68.6,0.00,SILENT,IDLE-SILENT
215,4,0,0,1,58.5,0.00,SILENT,IDLE-SILENT
216,0,0,0,1,74.8,0.00,SILENT,IDLE-SILENT
216,1,0,0,1,74.6,0.00,SILENT,IDLE-SILENT
216,2,0,0,1,26.8,0.00,SILENT,IDLE-SILENT
216,3,0,0,1,68.5,0.00,SILENT,IDLE-SILENT
216,4,0,0,1,58.4,0.00,SILENT,IDLE-SILENT
217,0,0,0,1,74.7,0.00,SILENT,IDLE-SILENT
217,1,0,0,1,74.5,0.00,SILENT,IDLE-SILENT
217,2,0,0,1,26.7,0.00,SILENT,IDLE-SILENT
217,3,0,0,1,68.4,0.00,SILENT,IDLE-SILENT
217,4,0,0,1,58.3,0.00,SILENT,IDLE-SILENT
218,0,0,0,1,74.6,0.00,SILENT,IDLE-SILENT
218,1,0,0,1,74.4,0.00,SILENT,IDLE-SILENT
218,2,0,0,1,26.6,0.00,SILENT,IDLE-SILENT
218,3,0,0,1,68.3,0.00,SILENT,IDLE-SILENT
218,4,0,0,1,58.2,0.00,SILENT,IDLE-SILENT
219,0,0,0,1,74.5,0.00,SILENT,IDLE-SILENT
219,1,0,0,1,74.3,0.00,SILENT,IDLE-SILENT
219,2,0,0,1,26.5,0.00,SILENT,IDLE-SILENT
219,3,0,0,1,68.2,0.00,SILENT,IDLE-SILENT
219,4,0,0,1,58.1,0.00,SILENT,IDLE-SILENT
220,0,0,0,1,74.4,0.00,SILENT,IDLE-SILENT
220,1,0,0,1,74.2,0.00,SILENT,IDLE-SILENT
220,2,0,0,1,26.4,0.00,SILENT,IDLE-SILENT
220,3,0,0,1,68.1,0.00,SILENT,IDLE-SILENT
220,4,0,0,1,58.0,0.00,SILENT,IDLE-SILENT
221,0,0,0,1,74.3,0.00,SILENT,IDLE-SILENT
221,1,0,0,1,74.1,0.00,SILENT,IDLE-SILENT
221,2,0,0,1,26.3,0.00,SILENT,IDLE-SILENT
221,3,0,0,1,68.0,0.00,SILENT,IDLE-SILENT
221,4,0,0,1,57.9,0.00,SILENT,IDLE-SILENT
222,0,0,0,1,74.2,0.00,SILENT,IDLE-SILENT
222,1,0,0,1,74.0,0.00,SILENT,IDLE-SILENT
222,2,0,0,1,26.2,0.00,SILENT,IDLE-SILENT
222,3,0,0,1,67.9,0.00,SILENT,IDLE-SILENT
222,4,0,0,1,57.8,0.00,SILENT,IDLE-SILENT
223,0,0,0,1,74.1,0.00,SILENT,IDLE-SILENT
223,1,0,0,1,73.9,0.00,SILENT,IDLE-SILENT
223,2,0,0,1,26.1,0.00,SILENT,IDLE-SILENT
223,3,0,0,1,67.8,0.00,SILENT,IDLE-SILENT
223,4,0,0,1,57.7,0.00,SILENT,IDLE-SILENT
224,0,0,0,1,74.0,0.00,SILENT,IDLE-SILENT
224,1,0,0,1,73.8,0.00,SILENT,IDLE-SILENT
224,2,0,0,1,26.0,0.00,SILENT,IDLE-SILENT
224,3,0,0,1,67.7,0.00,SILENT,IDLE-SILENT
224,4,0,0,1,57.6,0.00,SILENT,IDLE-SILENT
225,0,0,0,1,73.9,0.00,SILENT,IDLE-SILENT
225,1,0,0,1,73.7,0.00,SILENT,IDLE-SILENT
225,2,0,0,1,25.9,0.00,SILENT,IDLE-SILENT
225,3,0,0,1,67.6,0.00,SILENT,IDLE-SILENT
225,4,0,0,1,57.5,0.00,SILENT,IDLE-SILENT
226,0,0,0,1,73.8,0.00,SILENT,IDLE-SILENT
226,1,0,0,1,73.6,0.00,SILENT,IDLE-SILENT
226,2,0,0,1,25.8,0.00,SILENT,IDLE-SILENT
226,3,0,0,1,67.5,0.00,SILENT,IDLE-SILENT
226,4,0,0,1,57.4,0.00,SILENT,IDLE-SILENT
227,0,0,0,1,73.7,0.00,SILENT,IDLE-SILENT
227,1,0,0,1,73.5,0.00,SILENT,IDLE-SILENT
227,2,0,0,1,25.7,0.00,SILENT,IDLE-SILENT
227,3,0,0,1,67.4,0.00,SILENT,IDLE-SILENT
227,4,0,0,1,57.3,0.00,SILENT,IDLE-SILENT
228,0,0,0,1,73.6,0.00,SILENT,IDLE-SILENT
228,1,0,0,1,73.4,0.00,SILENT,IDLE-SILENT
228,2,0,0,1,25.6,0.00,SILENT,IDLE-SILENT
228,3,0,0,1,67.3,0.00,SILENT,IDLE-SILENT
228,4,0,0,1,57.2,0.00,SILENT,IDLE-SILENT
229,0,0,0,1,73.5,0.00,SILENT,IDLE-SILENT
229,1,0,0,1,73.3,0.00,SILENT,IDLE-SILENT
229,2,0,0,1,25.5,0.00,SILENT,IDLE-SILENT
229,3,0,0,1,67.2,0.00,SILENT,IDLE-SILENT
229,4,0,0,1,57.1,0.00,SILENT,IDLE-SILENT
230,0,0,0,1,73.4,0.00,SILENT,IDLE-SILENT
230,1,0,0,1,73.2,0.00,SILENT,IDLE-SILENT
230,2,0,0,1,25.4,0.00,SILENT,IDLE-SILENT
230,3,0,0,1,67.1,0.00,SILENT,IDLE-SILENT
230,4,0,0,1,57.0,0.00,SILENT,IDLE-SILENT
231,0,0,0,1,73.3,0.00,SILENT,IDLE-SILENT
231,1,0,0,1,73.1,0.00,SILENT,IDLE-SILENT
231,2,0,0,1,25.3,0.00,SILENT,IDLE-SILENT
231,3,0,0,1,67.0,0.00,SILENT,IDLE-SILENT
231,4,0,0,1,56.9,0.00,SILENT,IDLE-SILENT
232,0,0,0,1,73.2,0.00,SILENT,IDLE-SILENT
232,1,0,0,1,73.0,0.00,SILENT,IDLE-SILENT
232,2,0,0,1,25.2,0.00,SILENT,IDLE-SILENT
232,3,0,0,1,66.9,0.00,SILENT,IDLE-SILENT
232,4,0,0,1,56.8,0.00,SILENT,IDLE-SILENT
233,0,0,0,1,73.1,0.00,SILENT,IDLE-SILENT
233,1,0,0,1,72.9,0.00,SILENT,IDLE-SILENT
233,2,0,0,1,25.1,0.00,SILENT,IDLE-SILENT
233,3,0,0,1,66.8,0.00,SILENT,IDLE-SILENT
233,4,0,0,1,56.7,0.00,SILENT,IDLE-SILENT
234,0,0,0,1,73.0,0.00,SILENT,IDLE-SILENT
234,1,0,0,1,72.8,0.00,SILENT,IDLE-SILENT
234,2,0,0,1,25.0,0.00,SILENT,IDLE-SILENT
234,3,0,0,1,66.7,0.00,SILENT,IDLE-SILENT
234,4,0,0,1,56.6,0.00,SILENT,IDLE-SILENT
235,0,0,0,1,72.9,0.00,SILENT,IDLE-SILENT
235,1,0,0,1,72.7,0.00,SILENT,IDLE-SILENT
235,2,0,0,1,24.9,0.00,SILENT,IDLE-SILENT
235,3,0,0,1,66.6,0.00,SILENT,IDLE-SILENT
235,4,0,0,1,56.5,0.00,SILENT,IDLE-SILENT
236,0,0,0,1,72.8,0.00,SILENT,IDLE-SILENT
236,1,0,0,1,72.6,0.00,SILENT,IDLE-SILENT
236,2,0,0,1,24.8,0.00,SILENT,IDLE-SILENT
236,3,0,0,1,66.5,0.00,SILENT,IDLE-SILENT
236,4,0,0,1,56.4,0.00,SILENT,IDLE-SILENT
237,0,0,0,1,72.7,0.00,SILENT,IDLE-SILENT
237,1,0,0,1,72.5,0.00,SILENT,IDLE-SILENT
237,2,0,0,1,24.7,0.00,SILENT,IDLE-SILENT
237,3,0,0,1,66.4,0.00,SILENT,IDLE-SILENT
237,4,0,0,1,56.3,0.00,SILENT,IDLE-SILENT
238,0,0,0,1,72.6,0.00,SILENT,IDLE-SILENT
238,1,0,0,1,72.4,0.00,SILENT,IDLE-SILENT
238,2,0,0,1,24.6,0.00,SILENT,IDLE-SILENT
238,3,0,0,1,66.3,0.00,SILENT,IDLE-SILENT
238,4,0,0,1,56.2,0.00,SILENT,IDLE-SILENT
239,0,0,0,1,72.5,0.00,SILENT,IDLE-SILENT
239,1,0,0,1,72.3,0.00,SILENT,IDLE-SILENT
239,2,0,0,1,24.5,0.00,SILENT,IDLE-SILENT
239,3,0,0,1,66.2,0.00,SILENT,IDLE-SILENT
239,4,0,0,1,56.1,0.00,SILENT,IDLE-SILENT
240,0,0,0,1,72.4,0.00,SILENT,IDLE-SILENT
240,1,0,0,1,72.2,0.00,SILENT,IDLE-SILENT
240,2,0,0,1,24.4,0.00,SILENT,IDLE-SILENT
240,3,0,0,1,66.1,0.00,SILENT,IDLE-SILENT
240,4,0,0,1,56.0,0.00,SILENT,IDLE-SILENT
241,0,0,0,1,72.3,0.00,SILENT,IDLE-SILENT
241,1,0,0,1,72.1,0.00,SILENT,IDLE-SILENT
241,2,0,0,1,24.3,0.00,SILENT,IDLE-SILENT
241,3,0,0,1,66.0,0.00,SILENT,IDLE-SILENT
241,4,0,0,1,55.9,0.00,SILENT,IDLE-SILENT
242,0,0,0,1,72.2,0.00,SILENT,IDLE-SILENT
242,1,0,0,1,72.0,0.00,SILENT,IDLE-SILENT
242,2,0,0,1,24.2,0.00,SILENT,IDLE-SILENT
242,3,0,0,1,65.9,0.00,SILENT,IDLE-SILENT
242,4,0,0,1,55.8,0.00,SILENT,IDLE-SILENT
243,0,0,0,1,72.1,0.00,SILENT,IDLE-SILENT
243,1,0,0,1,71.9,0.00,SILENT,IDLE-SILENT
243,2,0,0,1,24.1,0.00,SILENT,IDLE-SILENT
243,3,0,0,1,65.8,0.00,SILENT,IDLE-SILENT
243,4,0,0,1,55.7,0.00,SILENT,IDLE-SILENT
244,0,0,0,1,72.0,0.00,SILENT,IDLE-SILENT
244,1,0,0,1,71.8,0.00,SILENT,IDLE-SILENT
244,2,0,0,1,24.0,0.00,SILENT,IDLE-SILENT
244,3,0,0,1,65.7,0.00,SILENT,IDLE-SILENT
244,4,0,0,1,55.6,0.00,SILENT,IDLE-SILENT
245,0,0,0,1,71.9,0.00,SILENT,IDLE-SILENT
245,1,0,0,1,71.7,0.00,SILENT,IDLE-SILENT
245,2,0,0,1,23.9,0.00,SILENT,IDLE-SILENT
245,3,0,0,1,65.6,0.00,SILENT,IDLE-SILENT
245,4,0,0,1,55.5,0.00,SILENT,IDLE-SILENT
246,0,0,0,1,71.8,0.00,SILENT,IDLE-SILENT
246,1,0,0,1,71.6,0.00,SILENT,IDLE-SILENT
246,2,0,0,1,23.8,0.00,SILENT,IDLE-SILENT
246,3,0,0,1,65.5,0.00,SILENT,IDLE-SILENT
246,4,0,0,1,55.4,0.00,SILENT,IDLE-SILENT
247,0,0,0,1,71.7,0.00,SILENT,IDLE-SILENT
247,1,0,0,1,71.5,0.00,SILENT,IDLE-SILENT
247,2,0,0,1,23.7,0.00,SILENT,IDLE-SILENT
247,3,0,0,1,65.4,0.00,SILENT,IDLE-SILENT
247,4,0,0,1,55.3,0.00,SILENT,IDLE-SILENT
248,0,0,0,1,71.6,0.00,SILENT,IDLE-SILENT
248,1,0,0,1,71.4,0.00,SILENT,IDLE-SILENT
248,2,0,0,1,23.6,0.00,SILENT,IDLE-SILENT
248,3,0,0,1,65.3,0.00,SILENT,IDLE-SILENT
248,4,0,0,1,55.2,0.00,SILENT,IDLE-SILENT
249,0,0,0,1,71.5,0.00,SILENT,IDLE-SILENT
249,1,0,0,1,71.3,0.00,SILENT,IDLE-SILENT
249,2,0,0,1,23.5,0.00,SILENT,IDLE-SILENT
249,3,0,0,1,65.2,0.00,SILENT,IDLE-SILENT
249,4,0,0,1,55.1,0.00,SILENT,IDLE-SILENT
250,0,0,0,1,71.4,0.00,SILENT,IDLE-SILENT
250,1,0,0,1,71.2,0.00,SILENT,IDLE-SILENT
250,2,0,0,1,23.4,0.00,SILENT,IDLE-SILENT
250,3,0,0,1,65.1,0.00,SILENT,IDLE-SILENT
250,4,0,0,1,55.0,0.00,SILENT,IDLE-SILENT
251,0,0,0,1,71.3,0.00,SILENT,IDLE-SILENT
251,1,0,0,1,71.1,0.00,SILENT,IDLE-SILENT
251,2,0,0,1,23.3,0.00,SILENT,IDLE-SILENT
251,3,0,0,1,65.0,0.00,SILENT,IDLE-SILENT
251,4,0,0,1,54.9,0.00,SILENT,IDLE-SILENT
252,0,0,0,1,71.2,0.00,SILENT,IDLE-SILENT
252,1,0,0,1,71.0,0.00,SILENT,IDLE-SILENT
252,2,0,0,1,23.2,0.00,SILENT,IDLE-SILENT
252,3,0,0,1,64.9,0.00,SILENT,IDLE-SILENT
252,4,0,0,1,54.8,0.00,SILENT,IDLE-SILENT
253,0,0,0,1,71.1,0.00,SILENT,IDLE-SILENT
253,1,0,0,1,70.9,0.00,SILENT,IDLE-SILENT
253,2,0,0,1,23.1,0.00,SILENT,IDLE-SILENT
253,3,0,0,1,64.8,0.00,SILENT,IDLE-SILENT
253,4,0,0,1,54.7,0.00,SILENT,IDLE-SILENT
254,0,0,0,1,71.0,0.00,SILENT,IDLE-SILENT
254,1,0,0,1,70.8,0.00,SILENT,IDLE-SILENT
254,2,0,0,1,23.0,0.00,SILENT,IDLE-SILENT
254,3,0,0,1,64.7,0.00,SILENT,IDLE-SILENT
254,4,0,0,1,54.6,0.00,SILENT,IDLE-SILENT
255,0,0,0,1,70.9,0.00,SILENT,IDLE-SILENT
255,1,0,0,1,70.7,0.00,SILENT,IDLE-SILENT
255,2,0,0,1,22.9,0.00,SILENT,IDLE-SILENT
255,3,0,0,1,64.6,0.00,SILENT,IDLE-SILENT
255,4,0,0,1,54.5,0.00,SILENT,IDLE-SILENT
256,0,0,0,1,70.8,0.00,SILENT,IDLE-SILENT
256,1,0,0,1,70.6,0.00,SILENT,IDLE-SILENT
256,2,0,0,1,22.8,0.00,SILENT,IDLE-SILENT
256,3,0,0,1,64.5,0.00,SILENT,IDLE-SILENT
256,4,0,0,1,54.4,0.00,SILENT,IDLE-SILENT
257,0,0,0,1,70.7,0.00,SILENT,IDLE-SILENT
257,1,0,0,1,70.5,0.00,SILENT,IDLE-SILENT
